FIPS,Mask_Usage_NEVER,Mask_Usage_RARELY,Mask_Usage_SOMETIMES,Mask_Usage_FREQUENTLY,Mask_Usage_ALWAYS,Mask_Usage_Combined,Count_Less_HighSchool,Count_HighSchool,Count_Less_College,Count_Higher_College,Percent_Less_HighSchool,Percent_HighSchool,Percent_Less_College,Percent_Higher_College,Trump_Win,Biden_Win,Unemployment_2019_Value,Poverty_Estimates_Value,Population_Density,COVID_Average_Confirmed,COVID_Average_Death,Crime_per_100K,Series_Complete_Pop_Pct,Change_in_Movement,Intouch_users_Proportion,COVID_Essential_Workers_pct_essential,Total_Federal_Investment,COVID_Hospital_Occupancy_Rate,COVID_Hospital_All_Beds,COVID_Average_Testing,Total_Population,Urban_Population,Rural_Population,Percent_Rural,Updated_Change_in_Movement
02090,0.094,0.084,0.175,0.234,0.413,3.694,"3,406","13,993","25,045","19,402",0.055,0.226,0.405,0.314,NA,NA,5.4,6656,5.249490983,7.207692307692308,0,182.2055837,44.3,0.03415461538461539,0.15028153846153847,0.4856822873204796,130700049.8,0.18666666666666668,320,176.47692307692307,"97,581","67,457","30,124",0.309,-0.04974692307692307
02100,0.055,0.05,0.123,0.419,0.352,3.905,46,558,621,625,0.025,0.302,0.336,0.33799999999999997,NA,NA,8.9,247,0.415544894,0.06153846153846154,0,154.3209877,62,NA,NA,0.4360711261642676,NA,NA,NA,7.161538461538462,"2,508",0,"2,508",1,NA
02105,0.051,0.064,0.13,0.399,0.356,3.8939999999999997,107,659,580,365,0.063,0.385,0.33899999999999997,0.213,NA,NA,11.4,336,0.125547899,0,0,NA,63.9,NA,NA,0.48737864077669896,NA,NA,NA,5.753846153846154,"2,150",0,"2,150",1,NA
02110,0.051,0.067,0.133,0.396,0.353,3.8819999999999997,818,"4,875","8,202","8,666",0.036000000000000004,0.21600000000000003,0.364,0.384,NA,NA,4.4,1951,4.616610188,0.6,0.007692307692307693,352.1126761,63.7,0.08811307692307692,0.19236769230769232,0.4102848470698109,9111020.43,0.365,118,146.51538461538462,"31,275","24,537","6,738",0.215,-0.10262615384615385
02122,0.043,0.047,0.051,0.197,0.662,4.345000000000001,"2,977","12,702","14,977","9,995",0.073,0.312,0.368,0.24600000000000002,NA,NA,6.8,5966,1.402885307,5.084615384615384,0,167.9878209,39.3,0.2427269230769231,0.16262846153846153,0.541242000474046,702368,0.3283333333333333,153,145.2153846153846,"55,400","11,447","43,953",0.7929999999999999,-0.0029315384615384577
02130,0.025,0.149,0.174,0.256,0.396,3.824,697,"2,864","3,644","2,437",0.07200000000000001,0.297,0.37799999999999995,0.253,NA,NA,6.2,1283,1.097363264,0.22307692307692306,0,211.2316993,55.6,0.06625538461538462,0.21852307692307693,0.4983136593591905,NA,0.365,50,111.2,"13,477","10,352","3,125",0.23199999999999998,NA
02150,0.042,0.043,0.049,0.233,0.633,4.33,912,"2,653","2,868","2,501",0.102,0.297,0.321,0.28,NA,NA,5.6,909,0.796616254,0.2846153846153846,0,856.03112839999994,54.1,0.055706923076923084,0.20327846153846155,0.575,NA,0.11,49,27.515384615384615,"13,592","9,335","4,257",0.313,NA
02158,0.103,0.022,0.007,0.521,0.347,3.884,847,"2,246",760,157,0.21100000000000002,0.56,0.19,0.039,NA,NA,19.3,2217,0.185386083,0.12307692307692308,0,NA,56,NA,NA,0.5223540145985401,NA,NA,NA,45.184615384615384,"7,459",0,"7,459",1,NA
02160,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02164,0.055,0.036,0.04,0.299,0.571,4.242999999999999,110,406,254,148,0.12,0.442,0.27699999999999997,0.161,NA,NA,9.9,275,0.022215413,1.6923076923076923,0,0,49.6,NA,NA,0.4992343032159265,NA,NA,NA,0,"1,635",0,"1,635",1,NA
02170,0.042,0.051,0.048,0.198,0.66,4.338,"4,808","22,553","26,100","14,725",0.071,0.331,0.38299999999999995,0.21600000000000003,NA,NA,6.9,10142,1.616412301,4.907692307692308,0.038461538461538464,64.08101521,30.5,0.046347692307692305,0.17485153846153845,0.5096615047279704,138795.7,0.525,199,147.9230769230769,"88,995","44,236","44,759",0.503,-0.00506923076923077
02180,0.086,0.061,0.009,0.544,0.3,3.825,852,"2,270","1,507",891,0.154,0.41100000000000003,0.273,0.161,NA,NA,10.9,2033,0.16681479,0.5076923076923077,0,232.5111201,59.9,NA,NA,0.4373138369888979,NA,0,36,96.58461538461539,"9,492","3,222","6,270",0.6609999999999999,NA
02185,0.036,0.059,0.235,0.215,0.455,3.9579999999999997,668,"2,795","1,967","1,075",0.10300000000000001,0.43,0.302,0.165,NA,NA,6.4,1109,0.042585631,0.05384615384615384,0,722.6925459,31.6,0.041413846153846155,0.12721,0.5253515914137675,3091431.4,0.03,20,12.884615384615385,"9,430","3,835","5,595",0.593,NA
02188,0.035,0.188,0.051,0.474,0.252,3.6849999999999996,735,"1,964",953,557,0.175,0.467,0.226,0.132,NA,NA,14,1805,0.083765592,0.13076923076923078,0,1014.964216,48.5,NA,NA,0.5078274150439099,NA,0.115,34,63.207692307692305,"7,523","3,200","4,323",0.575,NA
02195,0.042,0.095,0.148,0.349,0.365,3.8549999999999995,227,696,649,623,0.10300000000000001,0.317,0.29600000000000004,0.284,NA,NA,8.7,219,0.433274538,0.2846153846153846,0,NA,64.8,NA,NA,0.6225045372050817,NA,0.13,24,20.523076923076925,"3,815",0,"3,815",1,NA
02198,0.033,0.125,0.161,0.3,0.38,3.8329999999999997,410,"1,689","1,544",814,0.092,0.379,0.34600000000000003,0.183,NA,NA,10.1,1085,0.4749637,0,0,NA,46.9,NA,NA,0.5147112241191427,NA,NA,NA,7.123076923076923,"5,559",0,"5,559",1,NA
02201,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02220,0.048,0.077,0.137,0.381,0.357,3.8739999999999997,325,"1,683","2,087","2,051",0.053,0.27399999999999997,0.34,0.33399999999999996,NA,NA,4.2,672,1.175520142,0.3230769230769231,0,133.037694,67.2,NA,NA,0.4659753726506805,NA,0.0925,77,100.13076923076923,"8,881","7,027","1,854",0.209,NA
02230,0.058,0.038,0.116,0.435,0.354,3.934,46,253,311,257,0.053,0.292,0.359,0.29600000000000004,NA,NA,9.2,47,0.944050025,0,0,NA,65.1,NA,NA,0.4552845528455284,NA,NA,NA,3.1615384615384614,968,0,968,1,NA
02231,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02232,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02240,0.064,0.071,0.14,0.272,0.453,3.915,458,"1,546","1,624",890,0.10099999999999999,0.342,0.359,0.19699999999999998,NA,NA,9,823,0.106951727,0.7615384615384615,0,0,25.6,NA,NA,0.5473045340949659,NA,NA,NA,6.915384615384616,"7,029",0,"7,029",1,NA
02250,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02261,0.04,0.049,0.052,0.197,0.663,4.357,300,"1,997","2,185","1,998",0.046,0.308,0.337,0.308,NA,NA,7.5,781,0.104936773,1.0846153846153845,0,184.3695585,49.2,0.34471,0.21188,0.4942220387948824,NA,0.07333333333333333,48,21.053846153846152,"9,636",0,"9,636",1,NA
02270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02275,0.035,0.119,0.16,0.312,0.374,3.8360000000000003,259,679,613,374,0.135,0.353,0.318,0.19399999999999998,NA,NA,7.7,240,0.375226755,0,0,NA,51.3,NA,NA,0.4728110599078341,NA,0.095,16,11.53076923076923,"2,369",0,"2,369",1,NA
02280,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02282,0.047,0.012,0.078,0.381,0.481,4.186999999999999,39,148,155,100,0.08800000000000001,0.335,0.35100000000000003,0.226,NA,NA,7.7,85,0.034896325,0,0,0,67.7,NA,NA,0.5044247787610621,NA,NA,NA,5.223076923076923,662,0,662,1,NA
02290,0.044,0.047,0.126,0.425,0.358,3.9619999999999997,483,"1,383","1,108",468,0.14,0.402,0.322,0.136,NA,NA,14,1266,0.014362075,0.46153846153846156,0,0,59.3,NA,NA,0.4726027397260274,NA,NA,NA,6.230769230769231,"5,588",0,"5,588",1,NA
02901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04000,NA,NA,NA,NA,NA,NA,"608,637","1,129,129","1,600,240","1,394,526",0.129,0.239,0.33799999999999997,0.295,NA,NA,4.7,963007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04001,0.055,0.063,0.031,0.15,0.701,4.324,"8,809","14,491","16,120","5,529",0.196,0.322,0.359,0.12300000000000001,0,1,9.9,23680,2.466163547,19.884615384615383,1.4461538461538461,95.92126116,69.1,-0.08362076923076923,0.2075553846153846,0.5517391304347826,50191384.22,0.14125,324,143.45384615384614,"71,518","18,551","52,967",0.741,-0.16486615384615386
04003,0.053,0.025,0.147,0.194,0.581,4.172,"11,057","21,124","35,205","20,253",0.126,0.24100000000000002,0.402,0.231,1,0,5.7,20172,7.909160031,33.715384615384615,1.123076923076923,590.856781,51.7,-0.09833076923076924,0.2480676923076923,0.4872029250457038,NA,0.138,295,238.93846153846155,"131,346","83,666","47,680",0.363,-0.11442692307692308
04005,0.039,0.08,0.07,0.11,0.702,4.32,"7,876","18,310","26,852","30,042",0.095,0.22,0.32299999999999995,0.36200000000000004,0,1,5.5,20817,2.907730578,46.48461538461538,0.5692307692307692,334.7029054,65.9,0.06727384615384616,0.1612523076923077,0.4480095779706675,528707022,0.28604023972602743,734,280.1923076923077,"134,421","92,124","42,297",0.315,-0.17452
04007,0.073,0.014,0.03,0.336,0.547,4.197000000000001,"5,378","10,955","15,629","7,368",0.13699999999999998,0.27899999999999997,0.397,0.187,1,0,5.5,11219,4.333306678,12.507692307692308,0.5076923076923077,245.0379809,49.7,-0.09419307692307692,0.22296538461538462,0.5284300615137737,NA,0.4225,100,142.72307692307692,"53,597","31,589","22,008",0.41100000000000003,-0.10117
04009,0.095,0.067,0.237,0.049,0.553,3.806,"3,495","6,809","9,810","3,592",0.147,0.287,0.414,0.152,1,0,4.8,7207,3.163771078,8.407692307692308,0.015384615384615385,613.6278747,50.6,-0.13443384615384615,0.1849146153846154,0.5406746031746031,7897170.37,0.1625,233,34.05384615384615,"37,220","19,936","17,284",0.46399999999999997,-0.08212615384615385
04011,0.111,0.089,0.167,0.089,0.544,3.7550000000000003,699,"2,032","2,332",791,0.11900000000000001,0.34700000000000003,0.39799999999999996,0.135,1,0,3.9,876,1.992160031,0.9538461538461539,0,607.8019671,34.1,NA,NA,0.6839793281653747,NA,NA,NA,9.207692307692307,"8,437","4,508","3,929",0.466,NA
04012,0.031,0.064,0.162,0.173,0.57,4.156,"3,702","5,000","5,423","1,928",0.231,0.311,0.33799999999999997,0.12,1,0,5.8,4593,1.776302238,5.6692307692307695,0.13846153846153847,398.5435938,39.4,0.27069153846153843,0.20379692307692307,0.5949675324675324,NA,0.25,90,53.784615384615385,"20,489","8,948","11,541",0.563,-0.0970546153846154
04013,0.023,0.025,0.059,0.158,0.734,4.529,"353,350","644,671","939,477","941,317",0.12300000000000001,0.22399999999999998,0.326,0.327,0,1,4,539670,178.541174,2566.6384615384613,25.838461538461537,410.2097764,46.6,-0.24386,0.2480476923076923,0.4153947988074758,144641126.57999998,0.3229667525028263,22012,11068.692307692309,"3,817,117","3,726,888","90,229",0.024,-0.12809153846153845
04015,0.051,0.096,0.104,0.164,0.585,4.085,"22,068","55,982","59,836","20,505",0.139,0.353,0.37799999999999995,0.129,1,0,5.7,33183,5.977113496,56.46153846153846,0.9538461538461539,180.7614638,34.2,-0.009412307692307694,0.23778923076923078,0.5392557450776065,9232880,0.24922970000000003,1161,222.8,"200,186","154,216","45,970",0.23,-0.09181384615384615
04017,0.091,0.108,0.059,0.139,0.602,3.9589999999999996,"11,720","21,383","26,664","10,758",0.166,0.303,0.37799999999999995,0.153,1,0,7.3,27440,4.218261644,59.746153846153845,1.1307692307692307,357.8017555,58.8,-0.03230846153846154,0.21264615384615385,0.5471494837647763,2674774.2,0.21914668949771687,364,265.55384615384617,"107,449","49,278","58,171",0.541,-0.1754776923076923
04019,0.023,0.024,0.073,0.121,0.759,4.545999999999999,"79,892","153,022","232,157","222,733",0.11599999999999999,0.222,0.33799999999999997,0.324,0,1,4.4,142859,42.8548311,304.61538461538464,3.9076923076923076,478.147697,56.5,-0.2284723076923077,0.25759692307692306,0.4486550787104348,660913005.83,0.2989997580365297,6076,1865.8153846153846,"980,263","906,513","73,750",0.075,-0.11738923076923077
04021,0.033,0.055,0.096,0.148,0.667,4.325,"42,607","87,608","110,668","58,470",0.142,0.293,0.37,0.195,1,0,4.9,52975,30.20127807,164.41538461538462,1.6615384615384614,196.481315,42.9,-0.18339846153846154,0.26335230769230766,0.4844484720972382,25161012.82,0.1436214357142857,802,1111.7846153846153,"375,770","293,459","82,311",0.21899999999999997,-0.10602461538461538
04023,0.028,0.002,0.058,0.074,0.837,4.659,"6,857","8,398","8,060","5,987",0.23399999999999999,0.287,0.275,0.204,0,1,8.5,8688,14.54108112,34.707692307692305,0.7923076923076923,113.3253507,86.7,-0.2166076923076923,0.23664384615384615,0.4799277515585853,NA,0.195,50,120.46153846153847,"47,420","34,672","12,748",0.26899999999999996,-0.14493538461538463
04025,0.031,0.073,0.081,0.176,0.639,4.288,"15,683","45,277","68,914","45,341",0.09,0.258,0.39299999999999996,0.259,1,0,4.4,27845,10.67714706,31.93846153846154,0.39999999999999997,319.8021689,38.6,-0.054603846153846156,0.21534923076923077,0.4907254904188012,23295594.92,0.34198443337484435,789,322.1153846153846,"211,033","140,976","70,057",0.332,-0.06070615384615385
04027,0.008,0.013,0.046,0.129,0.804,4.7,"35,444","34,067","43,093","19,912",0.267,0.257,0.325,0.15,1,0,16.4,41782,14.55270217,177.42307692307693,4.115384615384615,346.4197494,54.9,-0.20611384615384615,0.25055307692307693,0.5659591847489559,16483085.39,0.26580356343450623,914,759.276923076923,"195,751","175,335","20,416",0.10400000000000001,-0.16805923076923077
05000,NA,NA,NA,NA,NA,NA,"270,168","684,659","593,576","463,236",0.134,0.34,0.295,0.23,NA,NA,3.5,468575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05001,0.019,0.073,0.134,0.216,0.557,4.197,"1,999","4,832","3,633","1,959",0.161,0.389,0.292,0.158,1,0,3,2714,7.077235454,2.253846153846154,0,591.1487458,46.8,-0.07805692307692308,0.1721823076923077,0.546414038657172,NA,0.07250000000000001,148,31.392307692307693,"19,019","12,418","6,601",0.34700000000000003,-0.10776
05003,0.023,0.103,0.163,0.117,0.595,4.138,"2,307","6,027","3,765","1,703",0.16699999999999998,0.43700000000000006,0.273,0.12300000000000001,1,0,5.4,3603,8.568999577,2.2615384615384615,0.13076923076923078,244.3264577,41,-0.04249923076923077,0.19743615384615384,0.6331452026680349,NA,0.315,58,28.553846153846155,"21,853","10,559","11,294",0.517,-0.05440153846153846
05005,0.15,0.104,0.108,0.104,0.534,3.618,"3,581","11,536","10,976","5,682",0.113,0.363,0.345,0.179,1,0,4,5248,28.71527107,0.7615384615384615,0,119.6376688,40.3,0.09646846153846154,0.2024976923076923,0.5706186530434241,NA,0.645,438,65.06153846153846,"41,513","14,180","27,333",0.6579999999999999,-0.029913846153846138
05007,0.081,0.034,0.083,0.16,0.643,4.172,"19,857","50,742","45,308","58,000",0.114,0.292,0.261,0.33399999999999996,1,0,2.6,24525,117.9774558,62.146153846153844,0.3846153846153846,267.1757334,42.2,-0.056975384615384615,0.1940146153846154,0.4300728127287437,32369429.849999998,0.2864025,709,635.9153846153846,"221,339","165,650","55,689",0.252,-0.08467
05009,0.129,0.145,0.122,0.189,0.416,3.492,"3,271","8,675","9,844","4,193",0.126,0.33399999999999996,0.379,0.161,1,0,3.2,5572,24.40204536,1.8615384615384616,0,355.653011,30.6,-0.013794615384615384,0.20075307692307692,0.5107580066773835,6494162.08,0.21,294,87.46923076923078,"36,903","13,950","22,953",0.622,0.0018784615384615407
05011,0.094,0.102,0.175,0.184,0.445,3.69,"1,426","3,105","1,911","1,078",0.19,0.413,0.254,0.14300000000000002,1,0,4.1,2426,6.510797369,2.0307692307692307,0,275.5800516,47.2,-0.033126923076923075,0.18421692307692308,0.6707406502077732,NA,0.13,58,20.123076923076923,"11,508","5,801","5,707",0.496,NA
05013,0.145,0.132,0.108,0.211,0.404,3.452,586,"1,661","1,046",424,0.158,0.447,0.281,0.114,1,0,4.4,771,3.195379922,0.18461538461538463,0,190.8032818,30.2,NA,NA,0.6347702510658456,NA,NA,NA,12.076923076923077,"5,368",0,"5,368",1,NA
05015,0.111,0.068,0.115,0.129,0.577,3.8819999999999997,"2,724","7,134","5,781","4,213",0.13699999999999998,0.359,0.29100000000000004,0.212,1,0,3.1,4118,17.09180309,4.530769230769231,0.05384615384615385,248.1300345,35.4,0.08393153846153846,0.18563307692307693,0.5393323899109298,NA,0.1175,80,44.95384615384615,"27,446","7,456","19,990",0.728,0.04779615384615384
05017,0.104,0.074,0.193,0.097,0.531,3.7700000000000005,"1,431","2,833","1,995","1,182",0.192,0.381,0.268,0.159,0,1,6.9,2900,6.48720534,6.592307692307692,0.007692307692307693,591.0895457,45.6,0.032082307692307695,0.17422923076923078,0.5127970749542962,NA,0.09,65,37.199999999999996,"11,800","5,395","6,405",0.5429999999999999,NA
05019,0.08,0.091,0.08,0.231,0.518,3.936,"1,323","3,976","4,364","3,508",0.1,0.302,0.331,0.266,1,0,3.8,3971,9.979357949,1.123076923076923,0,386.9322429,41.8,0.06301846153846154,0.17699384615384617,0.5107328605200946,34427190.239999995,0.255,50,27.923076923076923,"22,995","10,491","12,504",0.544,-0.11441846153846154
